5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 2 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 1 3 1 2 2 3 4 0 2 3 1 2 2 3 4 4 2 5 12 4 0 3 1 2 2 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 5 12 3 4 5 12 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 0 3 1 5 0 5 12 4 1 3 4 0 0 3 1 2 0 3 4 0 0 3 1 2 1 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 2 0 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 0 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 1 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 2 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 2 4 4 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 2 4 4 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 0 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 2 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 3 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 0 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 0 3 1 3 1 3 1 3 1 3 1 2 0 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 0 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 2 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 1 3 1 2 2 3 4 0 2 3 1 2 2 3 4 4 2 5 12 4 0 3 1 2 2 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 5 12 3 4 5 12 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 0 3 1 5 0 5 12 4 1 3 4 0 0 3 1 2 0 3 4 0 0 3 1 2 1 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 2 0 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 0 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 1 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 2 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 2 4 4 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 2 4 4 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 0 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 2 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 3 4 0 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 0 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 0 3 1 3 1 3 1 3 1 3 1 2 0 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 0 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 2 3 1 2 0 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 1 3 1 2 2 3 4 0 2 3 1 2 2 3 4 4 2 5 12 4 0 3 1 2 2 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 5 12 3 4 5 12 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 0 3 1 2 0 3 4 0 0 3 1 5 0 5 12 4 1 3 4 0 0 3 1 2 0 3 4 0 0 3 1 2 1 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 2 0 3 4 0 2 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 2 2 3 4 0 0 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 3 4 3 4 2 4 3 2 3 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 0 3 4 0 2 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 3 4 2 4 3 4 2 4 3 2 3 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 1 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 3 4 3 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 2 4 3 2 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 2 4 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 0 2 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 5 0 2 4 4 0 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 2 2 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 2 4 5 12 5 12 
5 12 5 12 5 12 2 4 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 5 12 2 4 2 4 2 4 2 4 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 5 12 
